Tag_ID,UTC_Date,UTC_Time,Latitude,Longitude,LQ,HDOP,CNR,Sats,TimeOn(s),eRes,Maxdepth,divelen,TADindex, TimeElapsed,Day Dive Ratio,Day Max Dive Depth,ErrorRadius,SemiMajor,SemiMinor,Orientation,
2315:237562,2022-12-18,11:23:47,-77.36957,169.67563,G,1.2,null,6,null,15.0,,,,,,,,,,,
2315:237563,2022-12-18,11:14:15,-77.44869,169.19177,3,,,,,,,,,,,,236.0,1254.0,44.0,91.0,
2315:237779,2022-12-18,11:13:43,-77.45303,169.20850,3,,,,,,,,,,,,234.0,1394.0,39.0,88.0,
2315:237565,2022-12-18,11:13:40,-77.44274,169.18071,2,,,,,,,,,,,,365.0,1859.0,71.0,90.0,
2315:237565,2022-12-18,10:53:43,-77.44758,169.21890,G,1.1,null,7,null,12.4,,,,,,,,,,,
2315:237779,2022-12-18,10:46:31,-77.44972,169.21848,G,1.0,null,8,null,10.4,,,,,,,,,,,
2315:237562,2022-12-18,10:23:46,-77.36272,169.67804,G,1.4,null,5,null,6.6,,,,,,,,,,,
2315:237565,2022-12-18,10:16:34,-77.44564,169.27106,1,,,,,,,,,,,,921.0,12611.0,67.0,83.0,
2315:237779,2022-12-18,10:16:29,-77.44589,169.22348,2,,,,,,,,,,,,314.0,4034.0,24.0,83.0,
2315:237779,2022-12-18,10:15:45,-77.44934,169.21823,G,1.7,null,6,null,8.6,,,,,,,,,,,
2315:237563,2022-12-18,10:5:43,-77.45335,169.22372,G,2.7,null,5,null,18.2,,,,,,,,,,,
2315:237562,2022-12-18,9:45:11,-77.36767,169.88278,1,,,,,,,,,,,,503.0,1039.0,243.0,107.0,
2315:237779,2022-12-18,9:39:33,-77.46670,169.32470,2,,,,,,,,,,,,385.0,1833.0,80.0,97.0,
2315:237563,2022-12-18,9:39:7,-77.46309,169.28397,1,,,,,,,,,,,,748.0,2220.0,252.0,91.0,
2315:237779,2022-12-18,9:15:45,-77.44961,169.21782,G,1.1,null,7,null,13.5,,,,,,,,,,,
2315:237563,2022-12-18,9:5:43,-77.45355,169.22269,G,1.4,null,6,null,4.6,,,,,,,,,,,
2315:237565,2022-12-18,8:53:43,-77.45348,169.22130,G,1.3,null,6,null,9.0,,,,,,,,,,,
2315:237563,2022-12-18,8:36:48,-77.44907,169.26785,2,,,,,,,,,,,,351.0,2784.0,44.0,91.0,
2315:237779,2022-12-18,8:36:37,-77.45903,169.29540,1,,,,,,,,,,,,659.0,4612.0,94.0,90.0,
2315:237562,2022-12-18,8:35:29,-77.32769,169.79960,1,,,,,,,,,,,,1080.0,5037.0,231.0,91.0,
2315:237565,2022-12-18,8:34:22,-77.45281,169.26950,2,,,,,,,,,,,,478.0,3077.0,74.0,85.0,
2315:237563,2022-12-18,8:29:27,-77.44362,169.24971,2,,,,,,,,,,,,318.0,1302.0,77.0,95.0,
2315:237562,2022-12-18,8:27:52,-77.31783,169.73264,3,,,,,,,,,,,,160.0,740.0,34.0,92.0,
2315:237779,2022-12-18,8:27:27,-77.44840,169.24152,1,,,,,,,,,,,,610.0,1879.0,198.0,83.0,
2315:237563,2022-12-18,8:5:43,-77.45342,169.22480,G,3.0,null,5,null,8.2,,,,,,,,,,,
2315:237562,2022-12-18,7:20:50,-77.31987,169.74715,G,1.8,null,5,null,0.9,,,,,,,,,,,
2315:237779,2022-12-18,7:15:47,-77.44881,169.22166,G,1.5,null,5,null,4.4,,,,,,,,,,,
2315:237565,2022-12-18,6:53:6,-77.45517,169.19410,1,,,,,,,,,,,,1026.0,9440.0,111.0,84.0,
2315:237564,2022-12-18,6:25:2,-77.45396,169.22499,G,2.7,null,5,null,5.6,,,,,,,,,,,
2315:237561,2022-12-18,6:16:47,-77.45355,169.22118,G,3.2,null,6,null,4.2,,,,,,,,,,,
2315:237562,2022-12-18,5:17:46,-77.30287,169.76288,G,1.6,null,5,null,12.8,,,,,,,,,,,
2315:237561,2022-12-18,5:17:14,-77.45359,169.22244,G,1.1,null,8,null,11.7,,,,,,,,,,,
2315:237564,2022-12-18,5:14:21,-77.48362,168.62340,1,,,,,,,,,,,,1080.0,2465.0,472.0,91.0,
2315:237564,2022-12-18,4:52:44,-77.45368,169.22502,G,1.4,null,6,null,3.6,,,,,,,,,,,
2315:237779,2022-12-18,4:49:44,-77.42516,169.10585,G,1.6,null,7,null,5.3,,,,,,,,,,,
2315:237561,2022-12-18,4:45:47,-77.45350,169.22331,G,1.0,null,8,null,15.5,,,,,,,,,,,
2315:237564,2022-12-18,3:52:44,-77.45373,169.22348,G,1.5,null,6,null,3.0,,,,,,,,,,,
2315:237561,2022-12-18,3:45:46,-77.45338,169.22320,G,1.0,null,8,null,10.3,,,,,,,,,,,
2315:237562,2022-12-18,3:17:46,-77.29476,169.73373,G,2.2,null,5,null,2.3,,,,,,,,,,,
2315:237564,2022-12-18,2:52:44,-77.45335,169.22386,G,1.0,null,8,null,9.4,,,,,,,,,,,
2315:237561,2022-12-18,2:45:46,-77.45380,169.22150,G,3.1,null,5,null,0.5,,,,,,,,,,,
2315:237561,2022-12-18,0:45:46,-77.45373,169.22223,G,2.8,null,6,null,2.4,,,,,,,,,,,
2315:237562,2022-12-18,0:31:50,-77.28622,169.72585,G,1.7,null,5,null,2.5,,,,,,,,,,,
2315:237564,2022-12-17,23:15:48,-77.46493,169.24193,1,,,,,,,,,,,,1194.0,5807.0,245.0,98.0,
2315:237561,2022-12-17,23:12:46,-77.45370,169.22342,G,1.9,null,5,null,3.2,,,,,,,,,,,
2315:237561,2022-12-17,23:11:35,-77.44928,169.32578,1,,,,,,,,,,,,597.0,2702.0,131.0,91.0,
2315:237564,2022-12-17,22:20:44,-77.45259,169.22481,G,1.0,null,7,null,57.8,,,,,,,,,,,
2315:237779,2022-12-17,22:12:44,-77.42436,169.11487,G,1.5,null,5,null,8.2,,,,,,,,,,,
2315:237562,2022-12-17,21:29:58,-77.30357,169.72484,1,,,,,,,,,,,,849.0,6499.0,111.0,94.0,
2315:237561,2022-12-17,21:29:42,-77.46922,169.44604,1,,,,,,,,,,,,1490.0,12600.0,176.0,94.0,
2315:237564,2022-12-17,21:21:41,-77.45098,169.22623,G,2.1,null,5,null,8.2,,,,,,,,,,,
2315:237779,2022-12-17,21:13:0,-77.42788,169.12921,G,1.2,null,6,null,11.9,,,,,,,,,,,
2315:237561,2022-12-17,21:12:46,-77.45309,169.21675,G,3.8,null,5,null,11.8,,,,,,,,,,,
2315:237561,2022-12-17,20:41:7,-77.46180,169.33480,1,,,,,,,,,,,,866.0,2732.0,274.0,92.0,
2315:237566,2022-12-17,20:40:56,-77.43508,169.08153,1,,,,,,,,,,,,769.0,3141.0,188.0,91.0,
2315:237779,2022-12-17,20:38:36,-77.43288,169.16630,1,,,,,,,,,,,,717.0,8078.0,63.0,83.0,
2315:237566,2022-12-17,20:16:12,-77.43684,169.22653,G,1.5,null,5,null,3.0,,,,,,,,,,,
2315:237561,2022-12-17,20:13:25,-77.45338,169.22423,G,1.4,null,6,null,4.3,,,,,,,,,,,
2315:237564,2022-12-17,19:49:44,-77.45327,169.22435,G,1.3,null,6,null,4.9,,,,,,,,,,,
2315:237566,2022-12-17,19:46:52,-77.42711,169.24835,G,1.5,null,5,null,2.5,,,,,,,,,,,
2315:237561,2022-12-17,19:40:46,-77.45357,169.22078,G,1.6,null,5,null,9.2,,,,,,,,,,,
2315:237566,2022-12-17,19:0:51,-77.40114,169.21704,1,,,,,,,,,,,,896.0,4798.0,167.0,98.0,
2315:237562,2022-12-17,19:0:31,-77.30778,169.64825,2,,,,,,,,,,,,339.0,1787.0,64.0,89.0,
2315:237779,2022-12-17,19:0:2,-77.41870,169.07275,1,,,,,,,,,,,,968.0,7760.0,120.0,93.0,
2315:237564,2022-12-17,18:49:44,-77.45356,169.22370,G,1.2,null,6,null,10.4,,,,,,,,,,,
2315:237566,2022-12-17,18:46:52,-77.40591,169.29419,G,1.2,null,7,null,9.3,,,,,,,,,,,
2315:237779,2022-12-17,18:41:43,-77.43421,169.19476,G,1.2,null,7,null,17.4,,,,,,,,,,,
2315:237561,2022-12-17,18:40:46,-77.45455,169.22498,G,1.4,null,5,null,6.0,,,,,,,,,,,
2315:237566,2022-12-17,18:13:57,-77.43088,169.55162,1,,,,,,,,,,,,1162.0,5980.0,225.0,119.0,
2315:237562,2022-12-17,18:12:59,-77.34932,169.60558,1,,,,,,,,,,,,679.0,1682.0,273.0,111.0,
2315:237561,2022-12-17,17:55:44,-77.42144,169.22726,1,,,,,,,,,,,,872.0,4081.0,186.0,111.0,
2315:237564,2022-12-17,17:49:44,-77.45309,169.22415,G,1.5,null,5,null,1.6,,,,,,,,,,,
2315:237779,2022-12-17,17:41:43,-77.44796,169.22023,G,1.2,null,7,null,6.1,,,,,,,,,,,
2315:237561,2022-12-17,17:40:46,-77.45346,169.22263,G,1.5,null,6,null,13.3,,,,,,,,,,,
2315:237562,2022-12-17,17:18:45,-77.33984,169.53294,G,1.0,null,8,null,15.0,,,,,,,,,,,
2315:237562,2022-12-17,17:0:37,-77.32519,169.45770,2,,,,,,,,,,,,440.0,7545.0,25.0,110.0,
2315:237566,2022-12-17,16:45:52,-77.36874,169.42215,G,1.6,null,5,null,9.7,,,,,,,,,,,
2315:237561,2022-12-17,16:40:46,-77.45312,169.22455,G,2.4,null,5,null,8.2,,,,,,,,,,,
2315:237562,2022-12-17,16:33:32,-77.35007,169.46648,1,,,,,,,,,,,,653.0,1331.0,320.0,75.0,
2315:237566,2022-12-17,16:33:24,-77.35689,169.48827,1,,,,,,,,,,,,1050.0,2385.0,462.0,75.0,
2315:237779,2022-12-17,16:32:55,-77.42435,169.24815,1,,,,,,,,,,,,1052.0,2280.0,485.0,74.0,
2315:237564,2022-12-17,16:32:38,-77.43321,169.25440,1,,,,,,,,,,,,1438.0,2069.0,998.0,121.0,
2315:237561,2022-12-17,16:32:28,-77.40003,169.18962,1,,,,,,,,,,,,1130.0,2656.0,480.0,70.0,
2315:237564,2022-12-17,16:17:45,-77.45367,169.22400,G,1.2,null,6,null,9.3,,,,,,,,,,,
2315:237566,2022-12-17,15:45:52,-77.35763,169.47460,G,1.0,null,7,null,17.3,,,,,,,,,,,
2315:237561,2022-12-17,15:41:42,-77.45423,169.22089,G,2.7,null,5,null,4.0,,,,,,,,,,,
2315:237562,2022-12-17,15:40:33,-77.36124,169.42294,1,,,,,,,,,,,,654.0,2228.0,191.0,105.0,
2315:237561,2022-12-17,15:39:48,-77.52382,169.37119,1,,,,,,,,,,,,1014.0,3214.0,319.0,105.0,
2315:237779,2022-12-17,15:38:23,-77.45836,169.23232,1,,,,,,,,,,,,536.0,1447.0,198.0,113.0,
2315:237564,2022-12-17,15:37:47,-77.46095,169.25790,1,,,,,,,,,,,,1029.0,3204.0,330.0,111.0,
2315:237779,2022-12-17,15:21:26,-77.43543,169.18846,1,,,,,,,,,,,,823.0,1160.0,583.0,88.0,
2315:237562,2022-12-17,15:18:44,-77.36456,169.41074,G,2.1,null,5,null,7.4,,,,,,,,,,,
2315:237564,2022-12-17,15:17:44,-77.45361,169.22357,G,0.9,null,8,null,8.7,,,,,,,,,,,
2315:237566,2022-12-17,15:15:52,-77.34657,169.50764,G,1.1,null,7,null,17.4,,,,,,,,,,,
2315:237779,2022-12-17,15:12:45,-77.45002,169.21751,G,1.8,null,5,null,13.8,,,,,,,,,,,
2315:237561,2022-12-17,15:9:46,-77.45358,169.22247,G,1.0,null,8,null,9.6,,,,,,,,,,,
2315:237566,2022-12-17,14:52:49,-77.31261,169.60883,1,,,,,,,,,,,,1316.0,14215.0,121.0,72.0,
2315:237561,2022-12-17,14:52:17,-77.36493,169.50323,1,,,,,,,,,,,,616.0,6031.0,62.0,69.0,
2315:237562,2022-12-17,14:18:44,-77.37959,169.35957,G,1.1,null,7,null,12.0,,,,,,,,,,,
2315:237564,2022-12-17,14:17:44,-77.45325,169.22295,G,1.2,null,6,null,0.2,,,,,,,,,,,
2315:237566,2022-12-17,14:14:52,-77.32527,169.55258,G,1.3,null,6,null,1.6,,,,,,,,,,,
2315:237561,2022-12-17,14:9:46,-77.45348,169.22168,G,1.1,null,7,null,5.4,,,,,,,,,,,
2315:237779,2022-12-17,14:0:21,-77.43489,169.22888,1,,,,,,,,,,,,671.0,1385.0,324.0,84.0,
2315:237562,2022-12-17,14:0:3,-77.40721,169.34128,1,,,,,,,,,,,,1171.0,2146.0,638.0,84.0,
2315:237562,2022-12-17,13:19:4,-77.39336,169.30035,G,1.7,null,5,null,1.4,,,,,,,,,,,
2315:237779,2022-12-17,13:12:4,-77.43435,169.32698,1,,,,,,,,,,,,1229.0,16923.0,89.0,83.0,
2315:237561,2022-12-17,13:9:45,-77.45345,169.22298,G,1.2,null,6,null,10.4,,,,,,,,,,,
2315:237564,2022-12-17,12:22:22,-77.44146,169.23134,1,,,,,,,,,,,,758.0,2760.0,208.0,70.0,
2315:237564,2022-12-17,12:18:9,-77.45342,169.22260,G,1.1,null,7,null,47.9,,,,,,,,,,,
2315:237566,2022-12-17,12:14:52,-77.27145,169.65857,G,1.4,null,5,null,14.9,,,,,,,,,,,
2315:237564,2022-12-17,11:47:44,-77.45371,169.22359,G,1.2,null,6,null,3.7,,,,,,,,,,,
2315:237562,2022-12-17,11:46:44,-77.42323,169.22783,G,1.6,null,5,null,1.5,,,,,,,,,,,
2315:237779,2022-12-17,11:36:45,-77.44963,169.21817,G,2.0,null,5,null,6.2,,,,,,,,,,,
2315:237561,2022-12-17,11:35:24,-77.46937,169.05140,1,,,,,,,,,,,,829.0,5697.0,120.0,89.0,
2315:237562,2022-12-17,11:31:35,-77.43335,169.16246,2,,,,,,,,,,,,398.0,2767.0,57.0,90.0,
2315:237779,2022-12-17,11:31:33,-77.44658,169.34080,1,,,,,,,,,,,,547.0,3637.0,82.0,89.0,
2315:237564,2022-12-17,10:46:43,-77.45383,169.21701,G,1.2,null,6,null,51.4,,,,,,,,,,,
2315:237561,2022-12-17,10:42:46,-77.45348,169.22230,G,1.2,null,7,null,3.8,,,,,,,,,,,
2315:237779,2022-12-17,10:41:18,-77.44977,169.30261,1,,,,,,,,,,,,1107.0,25282.0,48.0,80.0,
2315:237779,2022-12-17,10:36:44,-77.44909,169.22012,G,1.2,null,5,null,4.7,,,,,,,,,,,
2315:237564,2022-12-17,10:25:51,-77.48908,169.16042,1,,,,,,,,,,,,568.0,3986.0,80.0,84.0,
2315:237561,2022-12-17,9:48:31,-77.43661,169.20866,1,,,,,,,,,,,,1011.0,6861.0,149.0,99.0,
2315:237564,2022-12-17,9:48:29,-77.47303,168.97127,1,,,,,,,,,,,,1007.0,4602.0,220.0,95.0,
2315:237562,2022-12-17,9:46:50,-77.44381,169.17363,1,,,,,,,,,,,,729.0,2097.0,253.0,97.0,
2315:237562,2022-12-17,9:46:44,-77.44775,169.21667,G,2.6,null,5,null,1.7,,,,,,,,,,,
2315:237564,2022-12-17,9:46:43,-77.45370,169.22289,G,1.2,null,7,null,9.2,,,,,,,,,,,
2315:237779,2022-12-17,9:46:15,-77.45821,169.08176,2,,,,,,,,,,,,487.0,1628.0,145.0,96.0,
2315:237779,2022-12-17,9:36:44,-77.44971,169.21889,G,1.5,null,5,null,4.9,,,,,,,,,,,
2315:237562,2022-12-17,9:2:41,-77.44828,169.26315,2,,,,,,,,,,,,473.0,3869.0,57.0,89.0,
2315:237561,2022-12-17,9:2:27,-77.45044,169.19750,1,,,,,,,,,,,,1242.0,10044.0,153.0,89.0,
2315:237564,2022-12-17,9:2:8,-77.45845,169.07800,1,,,,,,,,,,,,659.0,4987.0,87.0,89.0,
2315:237566,2022-12-17,9:1:40,-77.16996,169.73486,2,,,,,,,,,,,,340.0,2037.0,56.0,88.0,
2315:237779,2022-12-17,9:0:37,-77.43475,169.33035,1,,,,,,,,,,,,822.0,4727.0,142.0,85.0,
2315:237566,2022-12-17,8:49:6,-77.15897,169.77742,G,1.6,null,5,null,3.6,,,,,,,,,,,
2315:237564,2022-12-17,8:46:44,-77.45267,169.22241,G,1.7,null,5,null,0.4,,,,,,,,,,,
2315:237564,2022-12-17,8:4:36,-77.54831,169.40495,1,,,,,,,,,,,,988.0,2582.0,378.0,68.0,
2315:237779,2022-12-17,7:21:31,-77.44601,169.14413,1,,,,,,,,,,,,688.0,2273.0,208.0,91.0,
2315:237562,2022-12-17,7:21:26,-77.45644,169.25064,2,,,,,,,,,,,,309.0,1589.0,60.0,95.0,
2315:237561,2022-12-17,7:20:37,-77.45218,169.46721,1,,,,,,,,,,,,1046.0,3051.0,358.0,96.0,
2315:237566,2022-12-17,7:19:47,-77.12007,169.84260,1,,,,,,,,,,,,796.0,3066.0,206.0,86.0,
2315:237564,2022-12-17,7:19:43,-77.45361,169.22319,G,1.1,null,6,null,6.7,,,,,,,,,,,
2315:237564,2022-12-17,6:19:43,-77.45258,169.23155,G,1.2,null,7,null,7.3,,,,,,,,,,,
2315:237566,2022-12-17,5:19:34,-77.09365,169.77348,G,1.5,null,5,null,26.0,,,,,,,,,,,
2315:237779,2022-12-17,5:13:53,-77.45001,169.21829,G,2.0,null,5,null,7.3,,,,,,,,,,,
2315:237561,2022-12-17,5:8:4,-77.39394,169.16943,G,2.6,null,5,null,15.6,,,,,,,,,,,
2315:237566,2022-12-17,4:18:8,-77.09495,169.82373,G,1.3,null,7,null,11.7,,,,,,,,,,,
2315:237561,2022-12-16,22:37:51,-77.37835,169.16771,G,1.3,null,5,null,12.2,,,,,,,,,,,
2315:237564,2022-12-16,22:12:45,-77.43390,169.17513,G,1.2,null,6,null,3.6,,,,,,,,,,,
2315:237566,2022-12-16,21:45:35,-77.19663,170.24768,1,,,,,,,,,,,,1373.0,5107.0,368.0,98.0,
2315:237561,2022-12-16,21:36:45,-77.37824,169.16672,G,2.0,null,5,null,0.7,,,,,,,,,,,
2315:237566,2022-12-16,21:23:43,-77.17572,170.04300,G,1.3,null,6,null,17.4,,,,,,,,,,,
2315:237566,2022-12-16,20:21:50,-77.16211,170.14948,G,1.4,null,6,null,8.4,,,,,,,,,,,
2315:237564,2022-12-16,20:11:42,-77.44100,169.21811,G,1.5,null,5,null,6.5,,,,,,,,,,,
2315:237566,2022-12-16,19:27:7,-77.15352,170.38045,1,,,,,,,,,,,,527.0,3206.0,86.0,93.0,
2315:237564,2022-12-16,19:26:37,-77.45045,169.17706,2,,,,,,,,,,,,331.0,1854.0,59.0,94.0,
2315:237561,2022-12-16,19:25:26,-77.39330,169.05785,1,,,,,,,,,,,,710.0,4835.0,104.0,93.0,
2315:237564,2022-12-16,19:17:31,-77.43745,169.22603,1,,,,,,,,,,,,1282.0,25329.0,64.0,85.0,
2315:237564,2022-12-16,19:9:42,-77.44685,169.23398,G,0.9,null,8,null,15.0,,,,,,,,,,,
2315:237566,2022-12-16,18:22:33,-77.16845,170.49648,G,1.3,null,6,null,13.0,,,,,,,,,,,
2315:237561,2022-12-16,18:4:44,-77.40251,169.19469,G,1.0,null,8,null,7.8,,,,,,,,,,,
2315:237564,2022-12-16,17:38:42,-77.44925,169.22874,G,1.5,null,7,null,30.7,,,,,,,,,,,
2315:237566,2022-12-16,17:21:53,-77.20040,170.38759,G,2.7,null,5,null,12.2,,,,,,,,,,,
2315:237561,2022-12-16,17:5:23,-77.42594,169.20340,G,1.3,null,6,null,76.7,,,,,,,,,,,
2315:237564,2022-12-16,16:42:57,-77.44177,169.26831,2,,,,,,,,,,,,339.0,808.0,142.0,78.0,
2315:237564,2022-12-16,16:38:42,-77.44986,169.22307,G,1.6,null,5,null,2.7,,,,,,,,,,,
2315:237561,2022-12-16,16:5:21,-77.43463,169.18758,1,,,,,,,,,,,,1321.0,6133.0,284.0,106.0,
2315:237566,2022-12-16,16:4:52,-77.20300,170.29025,1,,,,,,,,,,,,1396.0,8443.0,230.0,114.0,
2315:237564,2022-12-16,16:4:22,-77.46428,169.20567,1,,,,,,,,,,,,1355.0,6255.0,293.0,109.0,
2315:237566,2022-12-16,15:53:2,-77.22456,170.30118,G,1.8,null,5,null,3.8,,,,,,,,,,,
2315:237564,2022-12-16,15:37:20,-77.11568,169.36949,G,1.5,null,5,null,3.9,,,,,,,,,,,
2315:237561,2022-12-16,15:34:44,-77.44424,169.22293,G,1.7,null,5,null,4.7,,,,,,,,,,,
2315:237561,2022-12-16,15:27:56,-77.46331,169.25394,1,,,,,,,,,,,,561.0,881.0,356.0,134.0,
2315:237564,2022-12-16,14:37:43,-77.45335,169.22197,G,1.6,null,5,null,5.2,,,,,,,,,,,
2315:237564,2022-12-16,14:25:37,-77.50861,169.29790,1,,,,,,,,,,,,594.0,1652.0,213.0,85.0,
2315:237561,2022-12-16,14:24:50,-77.44187,169.23740,2,,,,,,,,,,,,291.0,549.0,153.0,88.0,
2315:237564,2022-12-16,13:38:23,-77.45367,169.22253,G,1.6,null,6,null,37.6,,,,,,,,,,,
2315:237561,2022-12-16,12:46:19,-77.41110,169.26112,1,,,,,,,,,,,,1306.0,4439.0,383.0,73.0,
2315:237561,2022-12-16,12:33:8,-77.44816,169.22235,G,1.7,null,5,null,14.1,,,,,,,,,,,
2315:237564,2022-12-16,11:40:42,-77.44761,169.26010,1,,,,,,,,,,,,922.0,5474.0,155.0,89.0,
2315:237561,2022-12-16,11:40:3,-77.45011,169.18729,1,,,,,,,,,,,,598.0,2906.0,123.0,87.0,
2315:237566,2022-12-16,11:39:41,-77.29700,169.71965,2,,,,,,,,,,,,341.0,1446.0,80.0,89.0,
2315:237566,2022-12-16,11:17:49,-77.29139,169.78436,G,1.3,null,6,null,7.7,,,,,,,,,,,
2315:237566,2022-12-16,10:18:23,-77.29706,169.82630,G,1.2,null,6,null,2.6,,,,,,,,,,,
2315:237561,2022-12-16,10:1:43,-77.45283,169.22095,G,1.7,null,5,null,5.1,,,,,,,,,,,
2315:237561,2022-12-16,10:0:18,-77.47286,169.22127,1,,,,,,,,,,,,1264.0,6320.0,252.0,96.0,
2315:237564,2022-12-16,10:0:2,-77.44135,169.19356,1,,,,,,,,,,,,1426.0,3766.0,540.0,96.0,
2315:237566,2022-12-16,9:28:23,-77.27109,169.79436,1,,,,,,,,,,,,834.0,9771.0,71.0,86.0,
2315:237564,2022-12-16,9:27:44,-77.44978,169.21642,1,,,,,,,,,,,,756.0,6576.0,87.0,88.0,
2315:237561,2022-12-16,9:26:54,-77.43519,169.31258,1,,,,,,,,,,,,915.0,8490.0,98.0,86.0,
2315:237561,2022-12-16,9:1:42,-77.45333,169.22261,G,1.4,null,5,null,2.0,,,,,,,,,,,
2315:237564,2022-12-16,8:52:4,-77.45894,169.16140,1,,,,,,,,,,,,1020.0,3727.0,278.0,91.0,
2315:237566,2022-12-16,8:17:57,-77.27799,169.71994,G,2.0,null,5,null,4.4,,,,,,,,,,,
2315:237561,2022-12-16,8:1:43,-77.45279,169.22675,G,4.6,null,5,null,0.4,,,,,,,,,,,
2315:237566,2022-12-16,7:50:49,-77.28188,169.72691,G,1.5,null,5,null,5.9,,,,,,,,,,,
2315:237564,2022-12-16,7:46:15,-77.45399,169.39392,1,,,,,,,,,,,,1009.0,4644.0,219.0,91.0,
2315:237561,2022-12-16,7:45:2,-77.46064,169.26852,1,,,,,,,,,,,,510.0,2561.0,101.0,88.0,
2315:237564,2022-12-16,7:2:41,-77.45338,169.22397,G,1.8,null,6,null,4.5,,,,,,,,,,,
2315:237561,2022-12-16,6:4:58,-77.45069,169.25858,1,,,,,,,,,,,,1078.0,3396.0,342.0,84.0,
2315:237566,2022-12-16,5:48:48,-77.30692,169.65993,G,1.1,null,7,null,19.5,,,,,,,,,,,
2315:237561,2022-12-16,5:30:25,-77.45371,169.22226,G,2.1,null,5,null,5.2,,,,,,,,,,,
2315:237566,2022-12-16,4:48:48,-77.33817,169.57758,G,1.2,null,6,null,17.8,,,,,,,,,,,
2315:237565,2022-12-16,4:26:45,-77.45316,169.22249,G,1.1,null,7,null,11.5,,,,,,,,,,,
2315:237565,2022-12-16,4:8:29,-77.48225,169.33688,2,,,,,,,,,,,,289.0,4906.0,17.0,99.0,
2315:237565,2022-12-16,1:26:44,-77.45239,169.22327,G,2.4,null,5,null,0.4,,,,,,,,,,,
2315:237566,2022-12-16,0:33:53,-77.41242,169.26653,G,3.0,null,5,null,5.7,,,,,,,,,,,
2315:237565,2022-12-16,0:27:25,-77.45322,169.22208,G,1.8,null,5,null,6.8,,,,,,,,,,,
2315:237566,2022-12-16,0:3:49,-77.42735,169.23358,G,1.5,null,6,null,61.7,,,,,,,,,,,
2315:237562,2022-12-16,0:3:48,-77.45248,169.22113,G,2.1,null,5,null,15.3,,,,,,,,,,,
2315:237563,2022-12-15,23:59:49,-77.44885,169.22430,G,1.8,null,5,null,21.6,,,,,,,,,,,
2315:237566,2022-12-15,23:59:48,-77.43095,169.22807,G,1.5,null,5,null,3.2,,,,,,,,,,,
2315:237562,2022-12-15,23:59:47,-77.45259,169.22075,G,1.7,null,6,null,7.4,,,,,,,,,,,
2315:237563,2022-12-15,23:34:38,-77.45842,169.14548,2,,,,,,,,,,,,277.0,1957.0,39.0,82.0,
2315:237563,2022-12-15,23:7:27,-77.44878,169.22348,G,1.5,null,5,null,12.0,,,,,,,,,,,
2315:237562,2022-12-15,22:48:47,-77.45273,169.22049,G,1.4,null,6,null,5.4,,,,,,,,,,,
2315:237563,2022-12-15,22:34:49,-77.44930,169.22316,G,1.0,null,8,null,3.8,,,,,,,,,,,
2315:237565,2022-12-15,21:54:45,-77.45193,169.22159,G,1.0,null,8,null,71.9,,,,,,,,,,,
2315:237566,2022-12-15,21:53:44,-77.44390,169.27310,1,,,,,,,,,,,,505.0,3860.0,66.0,91.0,
2315:237565,2022-12-15,21:52:54,-77.46313,169.36198,1,,,,,,,,,,,,875.0,6595.0,116.0,92.0,
2315:237562,2022-12-15,21:52:27,-77.44903,169.25154,2,,,,,,,,,,,,300.0,3307.0,27.0,90.0,
2315:237563,2022-12-15,21:52:3,-77.44902,169.26527,1,,,,,,,,,,,,682.0,8206.0,56.0,92.0,
2315:237566,2022-12-15,21:43:47,-77.44907,169.22409,G,1.5,null,5,null,41.9,,,,,,,,,,,
2315:237563,2022-12-15,21:34:49,-77.44943,169.22365,G,1.0,null,7,null,12.8,,,,,,,,,,,
2315:237565,2022-12-15,20:54:45,-77.45254,169.22197,G,1.4,null,5,null,19.5,,,,,,,,,,,
2315:237562,2022-12-15,20:48:47,-77.45271,169.22052,G,1.4,null,6,null,9.4,,,,,,,,,,,
2315:237566,2022-12-15,20:42:47,-77.44931,169.22328,G,1.6,null,5,null,1.5,,,,,,,,,,,
2315:237565,2022-12-15,20:41:31,-77.48044,169.07236,1,,,,,,,,,,,,961.0,32179.0,28.0,92.0,
2315:237565,2022-12-15,19:54:50,-77.45295,169.22107,G,1.3,null,6,null,1.7,,,,,,,,,,,
2315:237563,2022-12-15,19:50:35,-77.44061,169.25365,3,,,,,,,,,,,,155.0,909.0,26.0,88.0,
2315:237565,2022-12-15,19:50:33,-77.45567,169.14224,2,,,,,,,,,,,,431.0,2653.0,70.0,86.0,
2315:237563,2022-12-15,19:34:49,-77.44942,169.22394,G,1.1,null,7,null,11.4,,,,,,,,,,,
2315:237565,2022-12-15,19:22:44,-77.45232,169.22835,G,2.0,null,5,null,4.5,,,,,,,,,,,
2315:237563,2022-12-15,19:2:4,-77.46937,169.25095,1,,,,,,,,,,,,920.0,8281.0,102.0,97.0,
2315:237562,2022-12-15,18:58:44,-77.46786,169.24734,2,,,,,,,,,,,,255.0,2350.0,27.0,96.0,
2315:237566,2022-12-15,18:43:41,-77.44920,169.22287,G,1.4,null,6,null,2.1,,,,,,,,,,,
2315:237566,2022-12-15,18:36:13,-77.46792,169.30273,1,,,,,,,,,,,,613.0,2408.0,155.0,110.0,
